"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AJ1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","REM","EQD"
"31285099999","2024-02-19T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","020,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0213,1","-0261,1","10221,1",,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10136,1","8,1,005,1,+999,9",,"SYN05431285 42999 80203 11213 21261 30136 40221 58005 80006=","Q01    003SCCGA1"
"31285099999","2024-02-19T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","340,1,N,0040,1","99999,9,9,N","050000,1,9,9","-0195,1","-0263,1","10216,1",,,,,,,,"99,9,+99999,9,01,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10131,1","7,1,005,1,+999,9",,"SYN05431285 42999 63404 11195 21263 30131 40216 57005 80009=","Q01    003SCCGA1"
"31285099999","2024-02-19T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","340,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0184,1","-0263,1","10201,1",,,,,,,,"99,9,+99999,9,01,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10116,1","7,1,015,1,+999,9",,"SYN05431285 42999 63403 11184 21263 30116 40201 57015 80009=","Q01    003SCCGA1"
"31285099999","2024-02-19T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0206,1","-0264,1","10209,1","12,0000,9,1",,,,,,,"04,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,99999,9,99,9,99,9",,"240,M,-0182,1","99999,9,10124,1","3,1,008,1,+999,9",,"SYN07031285 12999 73401 11206 21264 30124 40209 53008 60002 84079 333 11182=",
"31285099999","2024-02-19T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0246,1","-0294,1","10215,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10129,1","2,1,005,1,+999,9",,"SYN05431285 42999 53201 11246 21294 30129 40215 52005 82079=",
"31285099999","2024-02-19T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0306,1","-0324,1","10212,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10124,1","8,1,005,1,+999,9",,"SYN05431285 42999 50000 11306 21324 30124 40212 58005 82079=",
"31285099999","2024-02-19T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0336,1","-0347,1","10213,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10123,1","7,1,001,1,+999,9",,"SYN05431285 42999 50000 11336 21347 30123 40213 57001 82079=",
"31285099999","2024-02-19T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0367,1","-0376,1","10204,1","12,0000,9,1",,"0048,3,1,004800,9,9",,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0376,1","99999,9,10114,1","7,1,009,1,+999,9",,"SYN07631285 12999 50000 11367 21376 30114 40204 57009 60002 82079 333 21376 47048=",
"31285099999","2024-02-20T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0291,1","-0303,1","10206,1",,,,,,,,"99,9,+99999,9,01,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10118,1","3,1,004,1,+999,9",,"SYN05431285 42999 72001 11291 21303 30118 40206 53004 80009=","Q01    003SCCGA1"
"31285099999","2024-02-20T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0224,1","-0274,1","10183,1",,,,,,,,"01,1,+01250,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10098,1","8,1,020,1,+999,9",,"SYN05431285 42699 12702 11224 21274 30098 40183 58020 81500=",
"31285099999","2024-02-20T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0030,1","22000,1,9,N","050000,1,9,9","-0203,1","-0270,1","10169,1",,,,,,,,"01,1,+01250,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10084,1","7,1,014,1,+999,9",,"SYN05431285 42699 22303 11203 21270 30084 40169 57014 81501=",
"31285099999","2024-02-20T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0223,1","-0281,1","10182,1","12,0000,9,1",,,,,,,"01,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,99999,9,99,9,99,9",,"240,M,-0196,1","99999,9,10097,1","3,1,013,1,+999,9",,"SYN07031285 12999 42302 11223 21281 30097 40182 53013 60002 81039 333 11196=",
"31285099999","2024-02-20T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0030,1","22000,1,9,N","050000,1,9,9","-0237,1","-0294,1","10189,1",,,,,,,,"01,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,99999,9,99,9,99,9",,,"99999,9,10103,1","2,1,006,1,+999,9",,"SYN05431285 42999 42503 11237 21294 30103 40189 52006 81039=",
"31285099999","2024-02-20T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0242,1","-0289,1","10186,1",,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10100,1","8,1,003,1,+999,9",,"SYN05431285 42999 82302 11242 21289 30100 40186 58003 80007=","Q01    003SCCGA1"
"31285099999","2024-02-20T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0248,1","-0287,1","10190,1",,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10104,1","3,1,004,1,+999,9",,"SYN05431285 42999 82702 11248 21287 30104 40190 53004 80007=","Q01    003SCCGA1"
"31285099999","2024-02-20T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0260,1","-0298,1","10206,1","12,0000,9,1",,"0047,3,1,004700,9,9",,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0264,1","99999,9,10120,1","2,1,016,1,+999,9",,"SYN07631285 12999 82302 11260 21298 30120 40206 52016 60002 80007 333 21264 47047=","Q01    003SCCGA1"
"31285099999","2024-02-21T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0030,1","22000,1,9,N","050000,1,9,9","-0236,1","-0284,1","10208,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10122,1","2,1,002,1,+999,9",,"SYN05431285 42999 42303 11236 21284 30122 40208 52002 80001=","Q01    003SCCGA1"
"31285099999","2024-02-21T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0040,1","99999,9,9,N","050000,1,9,9","-0198,1","-0256,1","10200,1",,,,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10115,1","8,1,007,1,+999,9",,"SYN05431285 42699 52504 11198 21256 30115 40200 58007 81109=",
"31285099999","2024-02-21T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0050,1","99999,9,9,N","050000,1,9,9","-0184,1","-0252,1","10198,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,10113,1","7,1,002,1,+999,9",,"SYN05431285 42599 82705 11184 21252 30113 40198 57002 889//=",
"31285099999","2024-02-21T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0186,1","-0254,1","10215,1","12,0000,9,1",,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00800,1,99,9,99,9",,"240,M,-0182,1","99999,9,10130,1","3,1,017,1,+999,9",,"SYN07031285 12599 62503 11186 21254 30130 40215 53017 60002 85909 333 11182=",
"31285099999","2024-02-21T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0204,1","-0262,1","10230,1",,,,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10145,1","2,1,015,1,+999,9",,"SYN05431285 42599 52503 11204 21262 30145 40230 52015 82909=",
"31285099999","2024-02-21T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0030,1","99999,9,9,9","050000,1,9,9","-0214,1","-0263,1","10241,1",,,,,,"0,1,99,9","0,1,99,9","02,1,+00800,1,09,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10156,1","2,1,011,1,+999,9",,"SYN004BUFR",
"31285099999","2024-02-21T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0215,1","-0263,1","10246,1",,,,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10161,1","2,1,005,1,+999,9",,"SYN05431285 42599 82503 11215 21263 30161 40246 52005 82909=",
"31285099999","2024-02-21T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0216,1","-0264,1","10249,1","12,0000,9,1",,"0047,3,1,004700,9,9",,,,,"02,1,+00800,1,09,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9","23,9","240,N,-0220,1","99999,9,10164,1","2,1,003,1,+999,9",,"SYN07631285 12599 82703 11216 21264 30164 40249 52003 60002 82909 333 21220 47047=",
"31285099999","2024-02-22T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0194,1","-0243,1","10259,1",,,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10174,1","2,1,010,1,+999,9",,"SYN05431285 42599 82703 11194 21243 30174 40259 52010 82579=",
"31285099999","2024-02-22T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0040,1","99999,9,9,N","050000,1,9,9","-0160,1","-0220,1","10256,1",,,,,,,,"05,1,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,99999,9,99,9,99,9",,,"99999,9,10172,1","8,1,002,1,+999,9",,"SYN05431285 42999 82304 11160 21220 30172 40256 58002 85077=",
"31285099999","2024-02-22T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0128,1","-0200,1","10254,1",,,,,,,,"06,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,99999,9,99,9,99,9",,,"99999,9,10170,1","7,1,002,1,+999,9",,"SYN05431285 42999 72502 11128 21200 30170 40254 57002 86079=",
"31285099999","2024-02-22T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0136,1","-0207,1","10269,1","12,0000,9,1",,,,,,,"05,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,99999,9,99,9,99,9",,"240,M,-0124,1","99999,9,10185,1","3,1,015,1,+999,9",,"SYN07031285 12999 62701 11136 21207 30185 40269 53015 60002 85079 333 11124=",
"31285099999","2024-02-22T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0235,1","-0260,1","10288,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10201,1","2,1,016,1,+999,9",,"SYN05431285 42999 42701 11235 21260 30201 40288 52016 82079=",
"31285099999","2024-02-22T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0268,1","-0281,1","10302,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10215,1","2,1,014,1,+999,9",,"SYN05431285 42999 42701 11268 21281 30215 40302 52014 82079=",
"31285099999","2024-02-22T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0242,1","-0254,1","10309,1",,,,,,,,"01,1,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,99999,9,99,9,99,9",,,"99999,9,10222,1","2,1,007,1,+999,9",,"SYN05431285 42999 82002 11242 21254 30222 40309 52007 81046=",
"31285099999","2024-02-22T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0219,1","-0232,1","10306,1","12,0000,9,1",,"0047,3,1,004700,9,9",,,,,"01,1,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0273,1","99999,9,10221,1","8,1,001,1,+999,9",,"SYN07631285 12999 62302 11219 21232 30221 40306 58001 60002 81045 333 21273 47047=",
"31285099999","2024-02-23T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0030,1","22000,1,9,N","050000,1,9,9","-0210,1","-0243,1","10309,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10224,1","3,1,003,1,+999,9",,"SYN05431285 42999 22503 11210 21243 30224 40309 53003 80001=","Q01    003SCCGA1"
"31285099999","2024-02-23T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0141,1","-0202,1","10293,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10209,1","8,1,015,1,+999,9",,"SYN05431285 42999 22302 11141 21202 30209 40293 58015 80001=","Q01    003SCCGA1"
"31285099999","2024-02-23T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","180,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0109,1","-0193,1","10275,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10193,1","7,1,016,1,+999,9",,"SYN05431285 42999 11802 11109 21193 30193 40275 57016 80001=","Q01    003SCCGA1"
"31285099999","2024-02-23T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0133,1","-0204,1","10274,1","12,0000,9,1",,,,,,,,,,,,,"240,M,-0102,1","99999,9,10190,1","7,1,003,1,+999,9",,"SYN06431285 12999 02501 11133 21204 30190 40274 57003 60002 333 11102=",
"31285099999","2024-02-23T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0199,1","-0225,1","10279,1",,,,,,,,,,,,,,,"99999,9,10194,1","3,1,004,1,+999,9",,"SYN04831285 42999 00000 11199 21225 30194 40279 53004=",
"31285099999","2024-02-23T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0224,1","-0256,1","10280,1",,,,,,,,,,,,,,,"99999,9,10195,1","2,1,001,1,+999,9",,"SYN04831285 42999 02301 11224 21256 30195 40280 52001=",
"31285099999","2024-02-23T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0216,1","-0241,1","10287,1",,,,,,,,,,,,,,,"99999,9,10202,1","2,1,007,1,+999,9",,"SYN04831285 42999 02301 11216 21241 30202 40287 52007=",
"31285099999","2024-02-23T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0214,1","-0239,1","10308,1","12,0000,9,1",,"0047,3,1,004700,9,9",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0229,1","99999,9,10223,1","2,1,021,1,+999,9",,"SYN07631285 12999 12301 11214 21239 30223 40308 52021 60002 80001 333 21229 47047=","Q01    003SCCGA1"
"31285099999","2024-02-24T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0199,1","-0232,1","10314,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10229,1","2,1,006,1,+999,9",,"SYN05431285 42999 12002 11199 21232 30229 40314 52006 80001=","Q01    003SCCGA1"
"31285099999","2024-02-24T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,9","050000,1,9,9","-0117,1","-0180,1","10300,1",,,,,,"0,1,99,9","0,1,99,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,10219,1","8,1,010,1,+999,9",,"SYN004BUFR",
"31285099999","2024-02-24T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0095,1","-0178,1","10293,1",,,,,,,,,,,,,,,"99999,9,10211,1","7,1,008,1,+999,9",,"SYN04831285 42999 02002 11095 21178 30211 40293 57008=",
"31285099999","2024-02-24T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0127,1","-0199,1","10296,1","12,0000,9,1",,,,,,,,,,,,,"240,M,-0093,1","99999,9,10212,1","3,1,001,1,+999,9",,"SYN06431285 12999 02302 11127 21199 30212 40296 53001 60002 333 11093=",
"31285099999","2024-02-24T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0209,1","-0234,1","10301,1",,,,,,,,,,,,,,,"99999,9,10216,1","2,1,004,1,+999,9",,"SYN04831285 42999 02501 11209 21234 30216 40301 52004=",
"31285099999","2024-02-24T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,9","050000,1,9,9","-0218,1","-0230,1","10305,1",,,,,,"0,1,99,9","0,1,99,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,10220,1","2,1,004,1,+999,9",,"SYN004BUFR",
"31285099999","2024-02-24T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0211,1","-0230,1","10311,1",,,,,,,,,,,,,,,"99999,9,10226,1","2,1,006,1,+999,9",,"SYN04831285 42999 02501 11211 21230 30226 40311 52006=",
"31285099999","2024-02-24T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0247,1","-0259,1","10316,1","12,0000,9,1",,"0047,3,1,004700,9,9",,,,,,,,,,"23,9","240,N,-0252,1","99999,9,10229,1","2,1,003,1,+999,9",,"SYN07031285 12999 02501 11247 21259 30229 40316 52003 60002 333 21252 47047=",
"31285099999","2024-02-25T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0211,1","-0230,1","10321,1",,,,,,,,,,,,,,,"99999,9,10236,1","2,1,007,1,+999,9",,"SYN04831285 42999 02501 11211 21230 30236 40321 52007=",
"31285099999","2024-02-25T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0143,1","-0194,1","10309,1",,,,,,,,,,,,,,,"99999,9,10225,1","8,1,011,1,+999,9",,"SYN04831285 42999 02001 11143 21194 30225 40309 58011=",
"31285099999","2024-02-25T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0097,1","-0182,1","10292,1",,,,,,,,,,,,,,,"99999,9,10210,1","7,1,015,1,+999,9",,"SYN04831285 42999 02001 11097 21182 30210 40292 57015=",
"31285099999","2024-02-25T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0175,1","-0217,1","10295,1","12,0000,9,1",,,,,,,,,,,,,"240,M,-0092,1","99999,9,10211,1","3,1,001,1,+999,9",,"SYN06431285 12999 02001 11175 21217 30211 40295 53001 60002 333 11092=",
"31285099999","2024-02-25T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0253,1","-0266,1","10312,1",,,,,,,,,,,,,,,"99999,9,10225,1","2,1,014,1,+999,9",,"SYN04831285 42999 00000 11253 21266 30225 40312 52014=",
"31285099999","2024-02-25T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0280,1","-0286,1","10321,1",,,,,,,,,,,,,,,"99999,9,10232,1","2,1,007,1,+999,9",,"SYN04831285 42999 00000 11280 21286 30232 40321 52007=",
"31285099999","2024-02-25T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0300,1","-0306,1","10327,1",,,,,,,,,,,,,,,"99999,9,10238,1","2,1,006,1,+999,9",,"SYN04831285 42999 02001 11300 21306 30238 40327 52006=",
"31285099999","2024-02-25T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0303,1","-0310,1","10330,1","12,0000,9,1",,"0046,3,1,004600,9,9",,,,,,,,,,"23,9","240,N,-0308,1","99999,9,10241,1","2,1,003,1,+999,9",,"SYN07031285 12999 00000 11303 21310 30241 40330 52003 60002 333 21308 47046=",
"31285099999","2024-02-26T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0222,1","-0235,1","10326,1",,,,,,,,,,,,,,,"99999,9,10241,1","4,1,000,1,+999,9",,"SYN04831285 42999 02501 11222 21235 30241 40326 54000=",
"31285099999","2024-02-26T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0143,1","-0194,1","10323,1",,,,,,,,,,,,,,,"99999,9,10229,1","8,1,012,1,+999,9",,"SYN04831285 42999 01802 11143 21194 30229 40323 58012=",
"31285099999","2024-02-26T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0096,1","-0180,1","10301,1",,,,,,,,,,,,,,,"99999,9,10219,1","7,1,010,1,+999,9",,"SYN04831285 42999 01801 11096 21180 30219 40301 57010=",
"31285099999","2024-02-26T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0168,1","-0210,1","10302,1","12,0000,9,1",,,,,,,,,,,,,"240,M,-0089,1","99999,9,10218,1","7,1,001,1,+999,9",,"SYN06431285 12999 00000 11168 21210 30218 40302 57001 60002 333 11089=",
"31285099999","2024-02-26T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0247,1","-0259,1","10315,1",,,,,,,,,,,,,,,"99999,9,10228,1","3,1,010,1,+999,9",,"SYN04831285 42999 00000 11247 21259 30228 40315 53010=",
